event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:pass-duration,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
"622999738",true,2014/03/11,-5.96699999999998,38.995,,287,-138,401.6709025,"8",38.995,38.995,B,-5.967,-5.967,"1","0","3",0,"5","9","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999739",true,2014/03/11,-5.96800000000002,38.983,,296,-131,401.6709129,"50",38.983,38.983,"2",-5.968,-5.968,"4","0","3",407,"167","192","3","19",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999740",true,2014/03/11,-6.02199999999999,38.995,,279,-117,401.6709157,"58",38.995,38.995,"2",-6.022,-6.022,"5","3","3",299,"9","9","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999741",true,2014/03/11,-6.02199999999999,38.995,,278,-117,401.6709141,"58",38.995,38.995,"2",-6.022,-6.022,"4","3","3",239,"153","184","2","42",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999742",true,2014/03/11,-5.93700000000001,39.057,,295,-117,401.670911,"58",39.057,39.057,"2",-5.937,-5.937,"5","2","3",305,"10","9","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999743",true,2014/03/11,-5.93700000000001,39.058,,296,-140,401.670913,"0",39.058,39.058,B,-5.937,-5.937,"1","0","3",0,"158","172","1","60",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999744",true,2014/03/11,-6,39.051,,297,-124,401.6709176,"0",39.051,39.051,B,-6,-6,"2","0","3",61,"157","172","3","62",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999745",false,2014/03/13,-6.13900000000001,39.027,true,358,-126,401.6709206,"0",39.027,39.027,A,-6.139,-6.139,"3","0","3",174,"1","10","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999746",false,2014/03/13,-5.82400000000001,39.225,true,458,-121,401.6708705,"0",39.225,39.225,B,-5.824,-5.824,"2","0","3",116,"115","192","2","14",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999747",true,2014/03/13,-5.76299999999998,39.092,,307,-124,401.6709239,"55",39.092,39.092,"2",-5.763,-5.763,"4","0","3",230,"135","188","3","32",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999748",true,2014/03/13,-5.75599999999997,39.076,,308,-136,401.6709318,"0",39.076,39.076,B,-5.756,-5.756,"1","0","3",0,"141","28","1","57",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999749",true,2014/03/13,-5.726,39.098,,320,-113,401.6709269,"48",39.098,39.098,"1",-5.726,-5.726,"7","4","3",396,"3","10","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999750",true,2014/03/13,-5.74400000000003,39.089,,312,-128,401.6709272,"8",39.089,39.089,A,-5.744,-5.744,"3","0","3",117,"204","180","3","14",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999751",true,2014/03/14,-5.75599999999997,39.091,,310,-121,401.6709247,"58",39.091,39.091,"2",-5.756,-5.756,"6","0","3",410,"8","10","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999752",true,2014/03/14,-5.75599999999997,39.09,,309,-125,401.6709288,"68",39.09,39.09,"3",-5.756,-5.756,"7","0","3",347,"129","156","2","29",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999753",true,2014/03/14,-5.75599999999997,39.091,,310,-133,401.6709292,"0",39.091,39.091,A,-5.756,-5.756,"3","0","3",290,"129","156","1","33",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999754",true,2014/03/16,-5.75599999999997,39.092,,310,-133,401.670934,"60",39.092,39.092,"2",-5.756,-5.756,"5","0","3",292,"117","196","1","59",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999755",true,2014/03/16,-5.75599999999997,39.092,,310,-133,401.670934,"60",39.092,39.092,"3",-5.756,-5.756,"5","0","3",292,"117","196","1","59",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999756",true,2014/03/16,-5.75700000000001,39.092,,310,-129,401.6709349,"50",39.092,39.092,"2",-5.757,-5.757,"4","0","3",294,"117","196","2","0",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999757",true,2014/03/16,-5.75700000000001,39.092,,310,-129,401.6709349,"50",39.092,39.092,"2",-5.757,-5.757,"4","0","3",294,"117","196","2","0",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999758",true,2014/03/16,-5.755,39.09,,310,-132,401.6709324,"58",39.09,39.09,"2",-5.755,-5.755,"4","0","3",296,"122","188","2","22",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999759",true,2014/03/16,-5.75599999999997,39.089,,309,-121,401.6709324,"68",39.089,39.089,"3",-5.756,-5.756,"4","0","3",355,"2","11","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999760",true,2014/03/16,-5.75799999999998,39.09,,309,-120,401.6709314,"50",39.09,39.09,"3",-5.758,-5.758,"5","0","3",237,"122","184","1","50",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999761",true,2014/03/16,-5.75799999999998,39.09,,308,-120,401.6709314,"50",39.09,39.09,"3",-5.758,-5.758,"5","0","3",237,"122","184","1","50",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999762",true,2014/03/16,-5.75700000000001,39.088,,308,-129,401.6709277,"8",39.088,39.088,B,-5.757,-5.757,"2","0","3",60,"133","180","3","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999763",true,2014/03/16,-5.75200000000001,39.088,,310,-136,401.6709183,"8",39.088,39.088,B,-5.752,-5.752,"2","0","3",60,"154","176","2","3",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999764",true,2014/03/16,-5.75099999999998,39.088,,310,-136,401.6709183,"8",39.088,39.088,B,-5.751,-5.751,"2","0","3",60,"154","176","2","3",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999765",false,2014/03/16,-5.60700000000003,38.995,true,308,-129,401.6709478,"40",38.995,38.995,"0",-5.607,-5.607,"4","0","3",567,"119","176","2","12",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999766",true,2014/03/16,-5.60599999999999,39.116,,351,-122,401.670936,"8",39.116,39.116,A,-5.606,-5.606,"3","0","3",173,"159","192","2","57",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999767",true,2014/03/16,-5.60599999999999,39.117,,351,-122,401.670936,"8",39.117,39.117,A,-5.606,-5.606,"3","0","3",173,"159","192","2","57",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999768",true,2014/03/16,-5.601,39.068,,339,-121,401.6709081,"58",39.068,39.068,"2",-5.601,-5.601,"5","0","3",413,"7","11","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999769",true,2014/03/16,-5.601,39.068,,339,-121,401.6709081,"58",39.068,39.068,"2",-5.601,-5.601,"5","0","3",413,"7","11","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999770",true,2014/03/16,-5.61200000000002,39.07,,333,-121,401.6709078,"40",39.07,39.07,"1",-5.612,-5.612,"7","0","3",414,"163","192","2","11",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999771",true,2014/03/16,-5.61399999999998,39.07,,332,-121,401.6709078,"40",39.07,39.07,"1",-5.614,-5.614,"7","0","3",414,"163","192","2","11",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999772",true,2014/03/16,-5.59699999999998,39.063,,349,-115,401.6709047,"58",39.063,39.063,"2",-5.597,-5.597,"5","4","3",236,"8","11","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999773",true,2014/03/16,-5.59699999999998,39.063,,349,-115,401.6709048,"58",39.063,39.063,"2",-5.597,-5.597,"5","4","3",236,"8","11","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999774",true,2014/03/16,-5.63499999999999,39.039,,365,-133,401.6708968,"8",39.039,39.039,B,-5.635,-5.635,"2","0","3",63,"178","188","1","28",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999775",true,2014/03/16,-5.63400000000001,39.039,,366,-133,401.6708966,"8",39.039,39.039,B,-5.634,-5.634,"2","0","3",63,"178","188","1","28",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999776",false,2014/03/18,,,true,0,-132,401.65,"0",,,Z,,,"1","0",,,"162","188","2","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999777",false,2014/03/18,,,true,0,-130,401.65,"0",,,Z,,,"1","0",,,"146","188","3","8",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999778",true,2014/03/18,-1.25799999999998,46.408,,51,-129,401.6709113,"60",46.408,54.156,A,-1.258,39.376,"3","0","3",183,"158","160","1","18",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999779",true,2014/03/18,-1.25400000000002,46.4,,51,-125,401.6709113,"50",46.4,46.4,"3",-1.254,-1.254,"4","0","3",367,"159","156","1","24",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999780",true,2014/03/18,-1.25099999999998,46.399,,51,-132,401.6709125,"60",46.399,46.399,"3",-1.251,-1.251,"5","0","3",246,"9","12","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999781",true,2014/03/18,-1.255,46.406,,52,-132,401.6709182,"8",46.406,46.406,B,-1.255,-1.255,"1","0","3",0,"129","152","2","44",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999782",true,2014/03/18,-1.255,46.399,,51,-117,401.6709219,"50",46.399,46.399,"2",-1.255,-1.255,"5","3","3",416,"143","152","1","52",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999783",true,2014/03/20,-1.24299999999999,46.4,,51,-125,401.6709193,"0",46.4,46.4,B,-1.243,-1.243,"2","0","3",59,"152","200","2","53",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999784",true,2014/03/20,-1.24400000000003,46.4,,51,-136,401.6709212,"50",46.4,46.4,"2",-1.244,-1.244,"4","0","3",177,"152","200","3","53",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999785",true,2014/03/20,-1.24299999999999,46.399,,51,-122,401.6709185,"0",46.399,46.399,B,-1.243,-1.243,"1","0","3",0,"152","200","2","53",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999786",true,2014/03/20,-1.24700000000001,46.398,,51,-122,401.6709198,"0",46.398,46.398,B,-1.247,-1.247,"1","0","3",0,"152","200","2","53",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999787",true,2014/03/20,-1.24299999999999,46.403,,51,-128,401.670916,"58",46.403,46.403,"1",-1.243,-1.243,"4","0","3",177,"148","188","3","59",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999788",true,2014/03/20,-1.24400000000003,46.405,,51,-128,401.6709162,"58",46.405,46.405,"1",-1.244,-1.244,"4","0","3",177,"148","188","3","59",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999789",true,2014/03/20,-1.25400000000002,46.405,,52,-128,401.6709141,"50",46.405,46.405,"2",-1.254,-1.254,"4","0","3",296,"2","13","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999790",true,2014/03/20,-1.255,46.407,,52,-128,401.6709141,"50",46.407,46.407,"2",-1.255,-1.255,"4","0","3",296,"2","13","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999791",true,2014/03/21,-1.25,46.397,,51,-131,401.6709212,"8",46.397,46.397,B,-1.25,-1.25,"2","0","3",59,"5","13","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999792",true,2014/03/21,-1.24900000000002,46.399,,51,-131,401.6709214,"8",46.399,46.399,B,-1.249,-1.249,"2","0","3",59,"5","13","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999793",true,2014/03/21,-1.24700000000001,46.396,,51,-121,401.6709283,"68",46.396,46.396,"3",-1.247,-1.247,"6","0","3",484,"130","164","1","2",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999794",true,2014/03/21,-1.25,46.396,,51,-122,401.6709275,"58",46.396,46.396,"3",-1.25,-1.25,"7","0","3",407,"8","13","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999795",true,2014/03/21,-1.24900000000002,46.396,,51,-122,401.6709275,"58",46.396,46.396,"3",-1.249,-1.249,"7","0","3",407,"8","13","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999796",true,2014/03/21,-1.24900000000002,46.397,,51,-140,401.6709254,"0",46.397,46.397,B,-1.249,-1.249,"1","0","3",0,"134","156","3","51",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999797",true,2014/03/21,-1.24599999999998,46.399,,51,-123,401.6709247,"50",46.399,46.399,"3",-1.246,-1.246,"5","0","3",234,"136","156","2","59",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999798",true,2014/03/21,-1.24599999999998,46.399,,51,-123,401.6709248,"50",46.399,46.399,"3",-1.246,-1.246,"5","0","3",234,"136","156","2","59",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999799",true,2014/03/21,-1.238,46.394,,51,-119,401.6709266,"58",46.394,46.394,"3",-1.238,-1.238,"7","1","3",410,"135","152","3","29",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999800",true,2014/03/21,-1.24700000000001,46.398,,51,-126,401.6709267,"8",46.398,46.398,B,-1.247,-1.247,"1","0","3",0,"136","152","3","27",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999801",true,2014/03/21,-1.25,46.397,,51,-128,401.670927,"50",46.397,46.397,"3",-1.25,-1.25,"8","0","3",410,"10","13","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999802",true,2014/03/21,-1.25,46.397,,51,-128,401.6709269,"50",46.397,46.397,"3",-1.25,-1.25,"8","0","3",410,"10","13","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999803",true,2014/03/21,-1.24900000000002,46.398,,51,-123,401.6709301,"60",46.398,46.398,"3",-1.249,-1.249,"5","0","3",346,"10","13","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999804",true,2014/03/23,-1.20800000000003,46.43,,50,-125,401.6709287,"50",46.43,46.43,"3",-1.208,-1.208,"5","0","3",285,"1","14","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999805",true,2014/03/23,-1.20800000000003,46.43,,50,-120,401.6709294,"50",46.43,46.43,"3",-1.208,-1.208,"6","0","3",400,"1","14","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999806",true,2014/03/23,-1.20999999999998,46.431,,51,-124,401.6709263,"50",46.431,46.431,"3",-1.21,-1.21,"5","0","3",406,"140","192","3","53",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999807",true,2014/03/23,-1.24400000000003,46.396,,51,-125,401.6709223,"58",46.396,46.396,"2",-1.244,-1.244,"4","0","3",177,"2","14","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999808",true,2014/03/23,-1.22899999999998,46.388,,52,-138,401.6709279,"0",46.388,46.388,B,-1.229,-1.229,"2","0","3",58,"140","188","2","6",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999809",true,2014/03/23,-1.23899999999998,46.472,,58,-127,401.6709607,"7",46.472,46.472,A,-1.239,-1.239,"3","0","3",271,"4","14","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999810",true,2014/03/23,-1.22300000000001,46.486,,72,-129,401.6709696,"7",46.486,46.486,B,-1.223,-1.223,"2","0","3",52,"103","192","2","29",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
